Mgmt_Schd_ID,Event_Month,Event_Day,Event_Year,Contour_ID,New_Crop_ID,Strip_Crop_ID,New_Non-Crop_ID,Curve_Number_ID,Post_Event_Mannings_n,Post_Event_Surface_Constant,Operation_Residue_Change,Fertilizer_Application_ID,Irrigation_Application_ID,Mgmt_Operation_ID,Tile_Drain_Controlled_Status,Tile_Drain_Controlled_Depth,Input_Units_Code
Sorghum,5,5,1,,,,,,,,,,,fert_applic._surface,,,0
Sorghum,5,6,1,,,,,,,,,,,disk;_tandem_light_f,,,0
Sorghum,5,15,1,,sorghum;_grain,,,,,,,,,planter;_double_di5,,,0
Sorghum,5,16,1,,,,,,,,,,,sprayer;_pre-emergen,,,0
Sorghum,10,17,1,,,,,,,,,,,harvest;_killing_cr5,,,0
Squash,3,20,1,,,,,Close_Seeded_(SR_Good),,,,,,disk;_tandem_heavy_1,,,0
Squash,4,1,1,,,,,,,,,,,disk;_tandem_second2,,,0
Squash,4,5,1,,,,,,,,,,,disk;_tandem_light_f,,,0
Squash,4,10,1,,,,,,,,,,,fert_applic._surface,,,0
Squash,4,11,1,,,,,,,,,,,bedder;_hipper;_dis1,,,0
Squash,4,12,1,,,,,,,,,,,plastic_mulch_appl11,,,0
Squash,4,20,1,,squash,,,,,,,,,planter;_transplant2,,,0
Squash,5,5,1,,,,,,,,,,,sprayer;_insecticide,,,0
Squash,5,15,1,,,,,,,,,,,sprayer;_fungicide_a,,,0
Squash,5,25,1,,,,,,,,,,,sprayer;_fungicide_a,,,0
Squash,6,10,1,,,,,,,,,,,harvest;_hand_pick_m,,,0
Squash,7,14,1,,,,,,,,,,,plastic_mulch;_remov,,,0
Squash,7,15,1,,,,,,,,,,,kill_crop,,,0
Switchgrass,1,1,1,,switchgrass;_lower_m,,,Close_Seeded_(SR_Good),,,,,,begin_growth,,,0
Switchgrass,12,30,1,,,,,,,,,,,grazing;_continuous2,,,0
Vetch,8,30,1,,,,,Close_Seeded_(SR_Good),,,,,,sprayer;_kill_crop,,,0
Vetch,9,1,1,,,,,,,,,,,disk;_tandem_light_f,,,0
Vetch,9,10,1,,vetch;_hairy,,,,,,,,,1rill_or_air_seeder1,,,0
Dbl_Crop_WinWht_Cotton,11,10,1,,,,,,,,,,,bedder;_hipper;_dis1,,,0
Dbl_Crop_WinWht_Cotton,11,15,1,,wheat;_winter_cover,,,,,,,,,planting;_broadcast2,,,0
Dbl_Crop_WinWht_Cotton,4,15,2,,,,,,,,,,,sprayer;_kill_crop,,,0
Dbl_Crop_WinWht_Cotton,4,25,2,,,,,,,,,,,fert_applic._surface,,,0
Dbl_Crop_WinWht_Cotton,5,1,2,,,,,,,,,,,do_all;_on_beds,,,0
Dbl_Crop_WinWht_Cotton,5,10,2,,,,,,,,,,,sprayer;_pre-emergen,,,0
Dbl_Crop_WinWht_Cotton,5,15,2,,cotton;_delta,,,,,,,,,planter;_double_di5,,,0
Dbl_Crop_WinWht_Cotton,6,5,2,,,,,,,,,,,sprayer;_post_emerg1,,,0
Dbl_Crop_WinWht_Cotton,7,1,2,,,,,,,,,,,sprayer;_insecticide,,,0
Dbl_Crop_WinWht_Cotton,8,1,2,,,,,,,,,,,sprayer;_insecticide,,,0
Dbl_Crop_WinWht_Cotton,9,20,2,,,,,,,,,,,sprayer;_defoliant,,,0
Dbl_Crop_WinWht_Cotton,10,1,2,,,,,,,,,,,harvest;_cotton_and_,,,0
Cotton,11,15,1,,,,,,,,,,,subsoiler_bedder_(ri,,,0
Cotton,11,16,1,,,,,,,,,,,bedder;_hipper;_dis1,,,0
Cotton,2,28,2,,,,,,,,,,,fert_applic._surface,,,0
Cotton,3,15,2,,,,,,,,,,,sprayer;_pre-emergen,,,0
Cotton,5,10,2,,,,,,,,,,,do_all;_on_beds,,,0
Cotton,5,15,2,,cotton;_delta,,,,,,,,,planter;_double_di5,,,0
Cotton,5,16,2,,,,,,,,,,,sprayer;_pre-emergen,,,0
Cotton,5,31,2,,,,,,,,,,,sprayer;_post_emerg1,,,0
Cotton,6,4,2,,,,,,,,,,,fert_applic._surface,,,0
Cotton,6,5,2,,,,,,,,,,,cultivator;_row_betw,,,0
Cotton,6,6,2,,,,,,,,,,,sprayer;_post_emerg1,,,0
Cotton,6,20,2,,,,,,,,,,,sprayer;_post_emerg1,,,0
Cotton,6,21,2,,,,,,,,,,,sprayer;_insecticide,,,0
Cotton,7,1,2,,,,,,,,,,,sprayer;_insecticide,,,0
Cotton,7,10,2,,,,,,,,,,,sprayer;_post_emerg1,,,0
Cotton,7,15,2,,,,,,,,,,,sprayer;_insecticide,,,0
Cotton,8,1,2,,,,,,,,,,,sprayer;_insecticide,,,0
Cotton,9,20,2,,,,,,,,,,,sprayer;_defoliant,,,0
Cotton,10,1,2,,,,,,,,,,,harvest;_cotton_and_,,,0
Dbl_Crop_Durum_Wht_Sorghum,10,10,1,,wheat;_winter;_grai1,,,,,,,,,drill_or_airseeder;4,,,0
Dbl_Crop_Durum_Wht_Sorghum,6,1,2,,,,,,,,,,,harvest;_killing_cr5,,,0
Dbl_Crop_Durum_Wht_Sorghum,6,10,2,,sorghum;_grain;_sout,,,,,,,,,planter;_double_di6,,,0
Dbl_Crop_Durum_Wht_Sorghum,10,1,2,,,,,,,,,,,harvest;_killing_cr5,,,0
Rice,4,1,1,,,,,Small_Grain_(SR_Good),,,,,,sprayer;_post_emerg1,,,0
Rice,4,9,1,,,,,,,,,,,fert_applic._surface,,,0
Rice,4,10,1,,,,,,,,,,,disk;_tandem_light_f,,,0
Rice,4,11,1,,rice;_ar;_flooded,,,,,,,,,drill_or_airseeder;2,,,0
Rice,4,20,1,,,,,,,,,,,water_mulch;_on,,,0
Rice,4,23,1,,,,,,,,,,,fert_applic._surface,,,0
Rice,8,5,1,,,,,,,,,,,water_mulch;_off,,,0
Rice,8,24,1,,,,,,,,,,,harvest;_killing_cr5,,,0
Rice,8,25,1,,weeds;_winter;_mid_s,,,,,,,,,begin_weed_growth,,,0
Cranberries,2,1,1,,cranberries;_establi,,,Close_Seeded_(SR_Good),,,,,,begin_growth,,,0
Cranberries,4,10,1,,,,,,,,,,,sprayer;_fungicide,,,0
Cranberries,5,10,1,,,,,,,,,,,sprayer;_post_emerg1,,,0
Cranberries,6,10,1,,,,,,,,,,,sprayer;_insecticide,,,0
Cranberries,10,1,1,,,,,,,,,,,water_mulch;_on,,,0
Cranberries,10,15,1,,,,,,,,,,,harvest;_cranberries,,,0
Cranberries,11,1,1,,,,,,,,,,,water_mulch;_off,,,0
Dry_Beans,10,15,1,,,,,,,,,,,chisel;_st._pt.,,,0
Dry_Beans,5,15,2,,,,,,,,,,,disk;_tandem_light_f,,,0
Dry_Beans,5,19,2,,,,,,,,,,,cultivator;_field_62,,,0
Dry_Beans,5,20,2,,,,,,,,,,,fert_applic._surface,,,0
Dry_Beans,5,21,2,,bean;_field_30in_row,,,,,,,,,planter;_double_di5,,,0
Dry_Beans,6,5,2,,,,,,,,,,,sprayer;_post_emerg1,,,0
Dry_Beans,6,15,2,,,,,,,,,,,sprayer;_insecticide,,,0
Dry_Beans,7,15,2,,,,,,,,,,,sprayer;_fungicide,,,0
Dry_Beans,9,20,2,,,,,,,,,,,harvest;_knife;_wind,,,0
Dry_Beans,10,16,2,,,,,,,,,,,chisel;_st._pt.,,,0
Dry_Beans,5,5,3,,,,,,,,,,,disk;_tandem_light_f,,,0
Dry_Beans,5,9,3,,,,,,,,,,,cultivator;_field_62,,,0
Dry_Beans,5,10,3,,,,,,,,,,,fert_applic._surface,,,0
Dry_Beans,5,11,3,,corn;_grain,,,,,,,,,planter;_double_di5,,,0
Dry_Beans,6,17,3,,,,,,,,,,,sprayer;_post_emerg1,,,0
Dry_Beans,10,15,3,,,,,,,,,,,harvest;_killing_cr5,,,0
Dry_Beans,10,15,4,,,,,,,,,,,chisel;_st._pt.,,,0
Dry_Beans,5,15,5,,,,,,,,,,,disk;_tandem_light_f,,,0
Dry_Beans,5,19,5,,,,,,,,,,,cultivator;_field_62,,,0
Dry_Beans,5,20,5,,,,,,,,,,,fert_applic._surface,,,0
Dry_Beans,5,21,5,,bean;_field_30in_row,,,,,,,,,planter;_double_di5,,,0
Dry_Beans,6,5,5,,,,,,,,,,,sprayer;_post_emerg1,,,0
Dry_Beans,6,15,5,,,,,,,,,,,sprayer;_insecticide,,,0
Dry_Beans,7,15,5,,,,,,,,,,,sprayer;_fungicide,,,0
Dry_Beans,9,20,5,,,,,,,,,,,harvest;_knife;_wind,,,0
Flaxseed,10,20,1,,,,,Close_Seeded_(SR_Good),,,,,,chisel;_st._pt.,,,0
Flaxseed,5,10,2,,,,,,,,,,,disk;_tandem_light_f,,,0
Flaxseed,5,14,2,,,,,,,,,,,fert_applic._surface,,,0
Flaxseed,5,15,2,,,,,,,,,,,cultivator;_field_62,,,0
Flaxseed,5,16,2,,flax,,,,,,,,,drill_or_airseeder;2,,,0
Flaxseed,6,1,2,,,,,,,,,,,sprayer;_post_emerg1,,,0
Flaxseed,9,5,2,,,,,,,,,,,harvest;_killing_cr5,,,0
Lentils,10,20,1,,,,,Close_Seeded_(SR_Good),,,,,,disk;_tandem_heavy_1,,,0
Lentils,4,17,2,,,,,,,,,,,chisel;_twisted_sho1,,,0
Lentils,4,30,2,,,,,,,,,,,disk;_tandem_light_f,,,0
Lentils,5,1,2,,,,,,,,,,,sprayer;_pre-emergen,,,0
Lentils,5,2,2,,lentils,,,,,,,,,drill_or_airseeder;2,,,0
Lentils,5,15,2,,,,,,,,,,,sprayer;_post_emerg1,,,0
Lentils,5,25,2,,,,,,,,,,,sprayer;_insecticide,,,0
Lentils,7,15,2,,,,,,,,,,,sprayer;_fungicide,,,0
Lentils,8,15,2,,,,,,,,,,,harvest;_killing_cr5,,,0
Sugarbeets,8,15,1,,,,,Close_Seeded_(SR_Good),,,,,,chisel;_twisted_sho1,,,0
Sugarbeets,9,15,1,,,,,,,,,,,chisel;_twisted_sho1,,,0
Sugarbeets,4,24,2,,,,,,,,,,,harrow;_spike_tooth,,,0
Sugarbeets,4,25,2,,,,,,,,,,,fert_applic._surface,,,0
Sugarbeets,4,26,2,,sugarbeet;_sugar,,,,,,,,,planter;_double_di5,,,0
Sugarbeets,5,15,2,,,,,,,,,,,sprayer;_post_emerg1,,,0
Sugarbeets,5,25,2,,,,,,,,,,,sprayer;_post_emerg1,,,0
Sugarbeets,6,5,2,,,,,,,,,,,fert_applic._side-dr,,,0
Sugarbeets,6,10,2,,,,,,,,,,,sprayer;_post_emerg1,,,0
Sugarbeets,6,15,2,,,,,,,,,,,sprayer;_post_emerg1,,,0
Sugarbeets,7,15,2,,,,,,,,,,,sprayer;_fungicide,,,0
Sugarbeets,7,30,2,,,,,,,,,,,sprayer;_insecticide,,,0
Sugarbeets,8,15,2,,,,,,,,,,,sprayer;_fungicide,,,0
Sugarbeets,10,2,2,,,,,,,,,,,shredder;_flail_or_1,,,0
Sugarbeets,10,10,2,,,,,,,,,,,harvest;_dig_root_c3,,,0
Eggplants,3,26,1,,,,,Close_Seeded_(SR_Good),,,,,,rototiller;_field,,,0
Eggplants,4,16,1,,,,,,,,,,,disk;_tandem_light_f,,,0
Eggplants,5,1,1,,eggplant1,,,,,,,,,planting;_manual,,,0
Eggplants,5,26,1,,,,,,,,,,,weed_control;_manual,,,0
Eggplants,6,23,1,,,,,,,,,,,weed_control;_manual,,,0
Eggplants,9,10,1,,,,,,,,,,,harvest;_hand_pick_1,,,0
Eggplants,10,4,1,,,,,,,,,,,disk;_tandem_second2,,,0
Mint,10,1,1,,,,,Close_Seeded_(SR_Good),,,,,,plow;_moldboard_6-7_,,,0
Mint,10,2,1,,,,,,,,,,,disk;_tandem_second2,,,0
Mint,10,15,1,,,,,,,,,,,disk;_tandem_second2,,,0
Mint,10,16,1,,mint;_fall_seed,,,,,,,,,drill;_semi-deep_fur,,,0
Mint,4,1,2,,,,,,,,,,,fert_applic._surface,,,0
Mint,6,1,2,,,,,,,,,,,sprayer;_fungicide_a,,,0
Mint,7,1,2,,,,,,,,,,,sprayer;_fungicide_a,,,0
Mint,8,1,2,,,,,,,,,,,sprayer;_fungicide_a,,,0
Mint,8,15,2,,mint;_spring_seed_re,,,,,,,,,harvest;_hay;_legume,,,0
Mint,8,16,2,,,,,,,,,,,add_mulch,,,0
Mint,4,1,3,,,,,,,,,,,fert_applic._surface,,,0
Mint,6,1,3,,,,,,,,,,,sprayer;_fungicide_a,,,0
Mint,7,1,3,,,,,,,,,,,sprayer;_fungicide_a,,,0
Mint,7,4,3,,mint;_yr2_regrowth_a,,,,,,,,,harvest;_hay;_legume,,,0
Mint,7,5,3,,,,,,,,,,,add_mulch,,,0
Mint,8,1,3,,,,,,,,,,,sprayer;_fungicide_a,,,0
Mint,8,15,3,,mint;_yr2_senes_to_y,,,,,,,,,harvest;_hay;_legume,,,0
Mint,8,16,3,,,,,,,,,,,add_mulch,,,0
Mint,6,1,4,,,,,,,,,,,sprayer;_fungicide_a,,,0
Mint,7,1,4,,,,,,,,,,,sprayer;_fungicide_a,,,0
Mint,7,4,4,,mint;_yr3_regrowth_a,,,,,,,,,harvest;_hay;_legume,,,0
Mint,7,5,4,,,,,,,,,,,add_mulch,,,0
Mint,8,1,4,,,,,,,,,,,sprayer;_fungicide_a,,,0
Mint,8,15,4,,mint;_yr3_senes_to_y,,,,,,,,,harvest;_hay;_legume,,,0
Mint,8,16,4,,,,,,,,,,,add_mulch,,,0
Mint,6,1,5,,,,,,,,,,,sprayer;_fungicide_a,,,0
Mint,7,1,5,,,,,,,,,,,sprayer;_fungicide_a,,,0
Mint,7,4,5,,mint;_yr4_regrowth_a,,,,,,,,,harvest;_hay;_legume,,,0
Mint,7,5,5,,,,,,,,,,,add_mulch,,,0
Mint,8,1,5,,,,,,,,,,,sprayer;_fungicide_a,,,0
Mint,8,15,5,,mint;_yr4_senes_to_y,,,,,,,,,harvest;_hay;_legume,,,0
Mint,8,16,5,,,,,,,,,,,add_mulch,,,0
Spring_Wheat,9,25,1,,,,,Small_Grain_(SR_Good),,,,,,chisel;_sweep_shove1,,,0
Spring_Wheat,9,26,1,,,,,,,,,,,disk;_tandem_light_f,,,0
Spring_Wheat,9,29,1,,,,,,,,,,,fert_applic._surface,,,0
Spring_Wheat,9,30,1,,,,,,,,,,,cultivator;_field_62,,,0
Spring_Wheat,10,1,1,,wheat;_spring_7in_ro,,,,,,,,,drill_or_airseeder;2,,,0
Spring_Wheat,5,5,2,,,,,,,,,,,fert_applic._surface,,,0
Spring_Wheat,7,20,2,,,,,,,,,,,harvest;_killing_cr5,,,0
Sugarcane,10,17,1,,,,,,,,,,,subsoiler,,,0
Sugarcane,10,18,1,,,,,,,,,,,bedder;_hipper;_hil1,,,0
Sugarcane,10,19,1,,,,,,,,,,,striptiller_w/middle,,,0
Sugarcane,10,20,1,,,,,,,,,,,bedder;_hipper;_hil1,,,0
Sugarcane,10,22,1,,,,,,,,,,,roller;_on_beds,,,0
Sugarcane,10,23,1,,,,,,,,,,,sprayer;_pre-emergen,,,0
Sugarcane,2,15,2,,,,,,,,,,,fert_applic._surface,,,0
Sugarcane,3,1,2,,,,,,,,,,,sprayer;_post_emerg1,,,0
Sugarcane,3,15,2,,,,,,,,,,,cultivator;_off_bar_,,,0
Sugarcane,4,15,2,,,,,,,,,,,fert._applic._sugarc,,,0
Sugarcane,4,16,2,,,,,,,,,,,cultivator;_row_betw,,,0
Sugarcane,5,15,2,,,,,,,,,,,cultivator;_row_betw,,,0
Sugarcane,6,15,2,,,,,,,,,,,sprayer;_insecticide,,,0
Sugarcane,12,1,2,,sugarcane;_plus_wee1,,,,,,,,,harvest;_sugarcane;1,,,0
Sugarcane,2,15,3,,,,,,,,,,,fert_applic._surface,,,0
Sugarcane,3,1,3,,,,,,,,,,,sprayer;_post_emerg1,,,0
Sugarcane,3,15,3,,,,,,,,,,,cultivator;_off_bar_,,,0
Sugarcane,4,15,3,,,,,,,,,,,fert._applic._sugarc,,,0
Sugarcane,4,16,3,,,,,,,,,,,cultivator;_row_betw,,,0
Sugarcane,5,15,3,,,,,,,,,,,cultivator;_row_betw,,,0
Sugarcane,6,15,3,,,,,,,,,,,sprayer;_insecticide,,,0
Sugarcane,10,15,3,,sugarcane;_plus_wee2,,,,,,,,,harvest;_sugarcane;1,,,0
Sugarcane,2,15,4,,,,,,,,,,,fert_applic._surface,,,0
Sugarcane,3,1,4,,,,,,,,,,,sprayer;_post_emerg1,,,0
Sugarcane,3,15,4,,,,,,,,,,,cultivator;_off_bar_,,,0
Sugarcane,4,15,4,,,,,,,,,,,fert._applic._sugarc,,,0
Sugarcane,4,16,4,,,,,,,,,,,cultivator;_row_betw,,,0
Sugarcane,5,15,4,,,,,,,,,,,cultivator;_row_betw,,,0
Sugarcane,6,15,4,,,,,,,,,,,sprayer;_insecticide,,,0
Sugarcane,10,15,4,,sugarcane;_plus_wee3,,,,,,,,,harvest;_sugarcane;1,,,0
Corn,11,1,1,,,,,,,,,,,chisel;_st._pt.,,,0
Corn,4,30,2,,,,,,,,,,,fert_applic._surface,,,0
Corn,5,1,2,,,,,,,,,,,disk;_tandem_light_f,,,0
Corn,5,2,2,,,,,,,,,,,sprayer;_pre-emergen,,,0
Corn,5,5,2,,,,,,,,,,,cultivator;_field_62,,,0
Corn,5,6,2,,corn;_grain,,,,,,,,,planter;_double_di5,,,0
Corn,7,1,2,,,,,,,,,,,sprayer;_fungicide,,,0
Corn,10,20,2,,,,,,,,,,,harvest;_killing_cr5,,,0
Corn,11,1,2,,,,,,,,,,,chisel;_st._pt.,,,0
Corn,5,1,3,,,,,,,,,,,disk;_tandem_light_f,,,0
Corn,5,10,3,,,,,,,,,,,cultivator;_field_62,,,0
Corn,5,11,3,,soybean;_mw_7in_rows,,,,,,,,,drill_or_airseeder;2,,,0
Corn,6,10,3,,,,,,,,,,,sprayer;_post_emerg1,,,0
Corn,10,5,3,,,,,,,,,,,harvest;_killing_cr5,,,0
Soybeans,11,1,1,,,,,,,,,,,chisel;_st._pt.,,,0
Soybeans,5,1,2,,,,,,,,,,,disk;_tandem_light_f,,,0
Soybeans,5,10,2,,,,,,,,,,,cultivator;_field_62,,,0
Soybeans,5,11,2,,soybean;_mw_7in_rows,,,,,,,,,drill_or_airseeder;2,,,0
Soybeans,6,10,2,,,,,,,,,,,sprayer;_post_emerg1,,,0
Soybeans,10,5,2,,,,,,,,,,,harvest;_killing_cr5,,,0
Soybeans,11,1,2,,,,,,,,,,,chisel;_st._pt.,,,0
Soybeans,4,30,3,,,,,,,,,,,fert_applic._surface,,,0
Soybeans,5,1,3,,,,,,,,,,,disk;_tandem_light_f,,,0
Soybeans,5,2,3,,,,,,,,,,,sprayer;_pre-emergen,,,0
Soybeans,5,5,3,,,,,,,,,,,cultivator;_field_62,,,0
Soybeans,5,6,3,,corn;_grain,,,,,,,,,planter;_double_di5,,,0
Soybeans,7,1,3,,,,,,,,,,,sprayer;_fungicide,,,0
Soybeans,10,20,3,,,,,,,,,,,harvest;_killing_cr5,,,0
Dbl_Crop_Barley_Corn,10,21,1,,rye;_winter_cover_c2,,,,,,,,,drill_or_airseeder;2,,,0
Dbl_Crop_Barley_Corn,4,19,2,,,,,,,,,,,sprayer;_kill_crop,,,0
Dbl_Crop_Barley_Corn,5,1,2,,,,,,,,,,,fert_applic._surface,,,0
Dbl_Crop_Barley_Corn,5,2,2,,corn;_grain__18_in_1,,,,,,,,,planter;_strip_till,,,0
Dbl_Crop_Barley_Corn,7,1,2,,,,,,,,,,,sprayer;_fungicide,,,0
Dbl_Crop_Barley_Corn,10,20,2,,,,,,,,,,,harvest;_killing_cr5,,,0
Dbl_Crop_Oats_Corn,3,15,1,,oats;_spring_silage,,,,,,,,,1rill_or_air_seeder1,,,0
Dbl_Crop_Oats_Corn,3,16,1,,,,,,,,,,,fert_applic._surface,,,0
Dbl_Crop_Oats_Corn,6,1,1,,,,,,,,,,,sprayer;_kill_crop,,,0
Dbl_Crop_Oats_Corn,6,2,1,,corn;_grain,,,,,,,,,planter;_double_di6,,,0
Dbl_Crop_Oats_Corn,8,1,1,,,,,,,,,,,sprayer;_fungicide,,,0
Dbl_Crop_Oats_Corn,10,1,1,,,,,,,,,,,harvest;_killing_cr5,,,0
Dbl_Crop_Soybeans_Oats,11,1,1,,,,,,,,,,,chisel;_twisted_sho1,,,0
Dbl_Crop_Soybeans_Oats,5,5,2,,,,,,,,,,,disk;_tandem_light_f,,,0
Dbl_Crop_Soybeans_Oats,5,10,2,,,,,,,,,,,cultivator;_field_62,,,0
Dbl_Crop_Soybeans_Oats,5,11,2,,soybean;_mw_30_in_r1,,,,,,,,,planter;_double_di5,,,0
Dbl_Crop_Soybeans_Oats,6,10,2,,,,,,,,,,,sprayer;_post_emerg1,,,0
Dbl_Crop_Soybeans_Oats,10,5,2,,,,,,,,,,,harvest;_killing_cr2,,,0
Dbl_Crop_Soybeans_Oats,10,11,2,,,,,,,,,,,disk;_tandem_light_f,,,0
Dbl_Crop_Soybeans_Oats,10,12,2,,wheat;_winter_7in_r1,,,,,,,,,drill_or_airseeder;4,,,0
Dbl_Crop_Soybeans_Oats,3,10,3,,,,,,,,,,,fert_applic._surface,,,0
Dbl_Crop_Soybeans_Oats,5,10,3,,,,,,,,,,,sprayer;_fungicide,,,0
Dbl_Crop_Soybeans_Oats,7,1,3,,,,,,,,,,,harvest;_killing_cr5,,,0
Dbl_Crop_Triticale_Corn,9,16,1,,rye;_winter_cover_c3,,,,,,,,,drill_or_airseeder;2,,,0
Dbl_Crop_Triticale_Corn,11,1,1,,,,,,,,,,,fert._applic._anhyd5,,,0
Dbl_Crop_Triticale_Corn,4,16,2,,,,,,,,,,,fert_applic._surface,,,0
Dbl_Crop_Triticale_Corn,4,17,2,,,,,,,,,,,sprayer;_pre-emergen,,,0
Dbl_Crop_Triticale_Corn,4,19,2,,,,,,,,,,,disk;_tandem_heavy_1,,,0
Dbl_Crop_Triticale_Corn,4,25,2,,,,,,,,,,,cultivator;_field_62,,,0
Dbl_Crop_Triticale_Corn,5,1,2,,corn;_grain__18_in_1,,,,,,,,,planter;_double_di5,,,0
Dbl_Crop_Triticale_Corn,7,1,2,,,,,,,,,,,sprayer;_fungicide,,,0
Dbl_Crop_Triticale_Corn,10,20,2,,,,,,,,,,,harvest;_killing_cr5,,,0
Dbl_Crop_WinWht_Corn,9,16,1,,rye;_winter_cover_c3,,,,,,,,,drill_or_airseeder;2,,,0
Dbl_Crop_WinWht_Corn,11,1,1,,,,,,,,,,,fert._applic._anhyd5,,,0
Dbl_Crop_WinWht_Corn,4,16,2,,,,,,,,,,,fert_applic._surface,,,0
Dbl_Crop_WinWht_Corn,4,17,2,,,,,,,,,,,sprayer;_pre-emergen,,,0
Dbl_Crop_WinWht_Corn,4,19,2,,,,,,,,,,,disk;_tandem_heavy_1,,,0
Dbl_Crop_WinWht_Corn,4,25,2,,,,,,,,,,,cultivator;_field_62,,,0
Dbl_Crop_WinWht_Corn,5,1,2,,corn;_grain__18_in_1,,,,,,,,,planter;_double_di5,,,0
Dbl_Crop_WinWht_Corn,7,1,2,,,,,,,,,,,sprayer;_fungicide,,,0
Dbl_Crop_WinWht_Corn,10,20,2,,,,,,,,,,,harvest;_killing_cr5,,,0
Dbl_Crop_WinWht_Soybeans,11,1,1,,,,,,,,,,,chisel;_twisted_sho1,,,0
Dbl_Crop_WinWht_Soybeans,5,5,2,,,,,,,,,,,disk;_tandem_light_f,,,0
Dbl_Crop_WinWht_Soybeans,5,10,2,,,,,,,,,,,cultivator;_field_62,,,0
Dbl_Crop_WinWht_Soybeans,5,11,2,,soybean;_mw_30_in_r1,,,,,,,,,planter;_double_di5,,,0
Dbl_Crop_WinWht_Soybeans,6,10,2,,,,,,,,,,,sprayer;_post_emerg1,,,0
Dbl_Crop_WinWht_Soybeans,10,5,2,,,,,,,,,,,harvest;_killing_cr2,,,0
Dbl_Crop_WinWht_Soybeans,10,11,2,,,,,,,,,,,disk;_tandem_light_f,,,0
Dbl_Crop_WinWht_Soybeans,10,12,2,,wheat;_winter_7in_r1,,,,,,,,,drill_or_airseeder;4,,,0
Dbl_Crop_WinWht_Soybeans,3,10,3,,,,,,,,,,,fert_applic._surface,,,0
Dbl_Crop_WinWht_Soybeans,5,10,3,,,,,,,,,,,sprayer;_fungicide,,,0
Dbl_Crop_WinWht_Soybeans,7,1,3,,,,,,,,,,,harvest;_killing_cr5,,,0
Grassland_Pasture,4,1,1,,tall_fescue_pasture3,,,Pasture_(Good),,,,,,regrow,,,0
Grassland_Pasture,4,16,1,,tall_fescue_pasture3,,,,,,,,,graze;_continuous,,,0
Grassland_Pasture,5,1,1,,tall_fescue_pasture3,,,,,,,,,graze;_continuous,,,0
Grassland_Pasture,5,16,1,,tall_fescue_pasture3,,,,,,,,,graze;_continuous,,,0
Grassland_Pasture,6,1,1,,tall_fescue_pasture3,,,,,,,,,graze;_continuous,,,0
Grassland_Pasture,6,16,1,,tall_fescue_pasture3,,,,,,,,,graze;_continuous,,,0
Grassland_Pasture,7,1,1,,tall_fescue_pasture3,,,,,,,,,graze;_continuous,,,0
Grassland_Pasture,7,16,1,,tall_fescue_pasture3,,,,,,,,,graze;_continuous,,,0
Grassland_Pasture,8,1,1,,tall_fescue_pasture3,,,,,,,,,graze;_continuous,,,0
Grassland_Pasture,8,16,1,,tall_fescue_pasture3,,,,,,,,,graze;_continuous,,,0
Grassland_Pasture,9,1,1,,tall_fescue_pasture3,,,,,,,,,graze;_continuous,,,0
Grassland_Pasture,9,16,1,,tall_fescue_pasture3,,,,,,,,,graze;_continuous,,,0
Grassland_Pasture,10,1,1,,tall_fescue_pasture3,,,,,,,,,graze;_continuous,,,0
Grassland_Pasture,10,16,1,,tall_fescue_pasture3,,,,,,,,,graze;_continuous,,,0
Grassland_Pasture,11,1,1,,tall_fescue_pasture3,,,,,,,,,graze;_continuous,,,0
Grassland_Pasture,11,16,1,,tall_fescue_pasture3,,,,,,,,,graze;_continuous,,,0
Greens,11,1,1,,,,,Close_Seeded_(SR_Good),,,,,,chisel;_st._pt.,,,0
Greens,4,24,2,,,,,,,,,,,fert_applic._surface,,,0
Greens,4,25,2,,,,,,,,,,,sprayer;_pre-emergen,,,0
Greens,4,26,2,,,,,,,,,,,disk;_tandem_light_f,,,0
Greens,5,1,2,,,,,,,,,,,disk;_tandem_light_f,,,0
Greens,5,2,2,,spinach,,,,,,,,,planter;_double_di5,,,0
Greens,5,15,2,,,,,,,,,,,cultivator;_row;_hig,,,0
Greens,5,16,2,,,,,,,,,,,sprayer;_fungicide,,,0
Greens,7,1,2,,,,,,,,,,,harvest;_leafy_veg.,,,0
Camelina,9,11,1,,,,,Close_Seeded_(SR_Good),,,,,,disk;_tandem_heavy_1,,,0
Camelina,9,12,1,,,,,,,,,,,harrow;_spike_tooth,,,0
Camelina,9,15,1,,mustard_greens;_hi_p,,,,,,,,,planter;_double_di5,,,0
Camelina,10,24,1,,,,,,,,,,,shredder;_flail_or_1,,,0
Camelina,10,25,1,,,,,,,,,,,disk;_tandem_heavy_1,,,0
Camelina,10,26,1,,,,,,,,,,,disk;_tandem_heavy_1,,,0
Caneberries,1,1,1,,blueberry;_tall_bush,,,Close_Seeded_(SR_Good),,,,,,begin_growth,,,0
Caneberries,5,15,1,,,,,,,,,,,manure_spreader;_sol,,,0
Caneberries,5,16,1,,,,,,,,,,,add_mulch,,,0
Caneberries,8,1,1,,,,,,,,,,,harvest;_hand_pick_m,,,0
Dbl_Crop_Barley_Sorghum,4,15,1,,,,,,,,,,,disk;_tandem_heavy_1,,,0
Dbl_Crop_Barley_Sorghum,4,25,1,,,,,,,,,,,disk;_tandem_second2,,,0
